valor,hora,dispositivo_novo,tentativas_24h,distancia_km,fraude
4581.54,2,True,5,401.32,1
648.96,13,False,1,606.5,0
1741.26,0,True,1,1549.63,1
880.45,0,False,5,698.92,0
4860.12,14,False,2,722.0,0
4339.98,10,True,2,938.66,0
3524.84,11,True,1,225.55,0
3396.75,14,False,5,1859.02,0
1067.59,18,True,4,682.44,0
3535.39,19,True,2,921.09,0
4147.7,12,True,4,513.89,0
791.77,9,False,5,1332.59,0
1414.08,2,True,1,57.61,1
4523.03,22,False,2,43.52,0
2418.77,3,False,4,882.1,0
2201.91,0,True,0,1078.0,1
3574.73,13,False,4,605.88,0
1099.3,3,True,2,1931.24,1
3248.59,9,True,3,1923.69,0
3326.41,20,True,2,1242.94,0
405.74,4,True,4,161.97,0
3586.54,8,False,0,1130.31,0
1786.96,11,True,3,1915.25,0
709.65,2,True,3,1251.83,0
147.46,8,False,5,1487.37,0
2235.92,11,False,1,264.73,0
4443.81,15,True,4,1431.06,1
2815.78,11,False,1,968.44,0
646.27,8,True,2,1437.05,0
2038.77,0,True,5,327.32,1
3578.76,15,True,0,61.85,0
816.83,1,True,5,1820.83,1
2204.49,11,True,2,613.7,0
302.51,20,False,3,22.78,0
2488.96,3,True,5,720.05,1
3524.34,17,True,5,1132.08,1
4721.69,19,False,3,44.05,0
817.22,13,True,2,631.6,0
4102.54,0,False,5,1685.14,1
1346.25,20,True,5,1506.33,1
2953.96,23,True,5,1240.99,1
3690.22,2,True,2,719.66,1
4765.39,5,True,2,1049.12,1
1533.97,0,False,4,1274.84,1
4907.72,9,True,2,1042.33,0
2268.88,5,False,3,657.41,0
3650.6,13,True,2,1830.32,0
2160.81,0,True,0,1130.68,1
1687.69,12,True,1,642.53,0
2471.18,8,False,4,307.9,0
3275.31,8,True,4,1891.94,1
2947.66,23,True,5,127.31,1
306.98,15,False,0,1111.98,0
3484.81,23,False,3,1349.59,0
484.57,20,False,3,1965.05,0
2210.38,0,True,1,139.88,1
4764.73,19,False,1,864.94,0
2662.99,12,True,0,576.61,0
2716.81,12,True,2,313.33,0
2405.19,5,True,3,1255.6,1
212.24,3,True,3,1066.14,0
2535.14,21,True,1,1184.32,0
4598.8,1,True,1,163.72,1
2766.15,21,True,3,1015.42,0
193.56,14,True,1,406.21,0
1897.1,3,False,5,1473.55,1
2647.11,16,False,1,610.6,0
867.39,19,True,5,225.49,0
4363.47,11,False,5,54.97,0
1692.39,2,True,5,1964.45,1
2907.63,2,False,3,1330.08,0
1325.89,23,False,4,1819.21,1
3673.7,7,True,1,1787.48,0
4096.67,4,False,3,1693.02,0
714.7,20,True,2,390.3,0
4182.76,23,True,2,704.22,1
1642.09,8,True,2,1288.14,0
4093.61,16,True,5,450.78,0
762.91,16,False,1,667.86,0
2013.3,23,False,0,1350.77,0
3692.29,14,True,2,1134.03,0
2502.24,3,False,2,91.44,0
2381.53,18,True,0,1052.24,0
4024.66,14,True,1,1637.16,0
4532.58,7,True,5,140.51,0
1213.16,6,False,0,524.45,0
3822.1,9,False,1,614.67,0
2634.5,13,True,0,233.61,0
1057.6,2,False,4,1213.03,1
2972.4,11,True,4,1488.1,1
3864.35,14,True,1,1604.28,0
869.64,9,True,5,1527.43,0
4034.13,19,True,4,1731.52,1
414.88,9,True,5,1861.63,0
3515.62,8,True,2,687.11,0
1940.16,13,False,4,382.53,0
3034.27,20,False,1,1160.06,0
4289.85,7,True,0,1225.05,0
3086.35,22,False,4,116.19,0
2121.97,15,False,3,618.49,0
2662.44,7,True,0,21.4,0
4859.28,2,False,3,111.31,0
3583.95,1,True,1,798.2,1
136.21,5,False,2,762.54,0
1543.29,9,True,4,1759.6,1
2952.77,6,True,5,851.16,0
4695.4,7,False,4,516.55,0
1435.22,6,True,3,1896.2,0
4698.39,15,True,4,278.72,0
2564.87,0,True,5,408.55,1
1703.18,3,True,1,23.31,1
3959.77,0,False,1,1658.35,0
2070.02,21,False,4,352.04,0
4299.32,20,False,0,1530.76,0
4897.78,1,True,3,1158.0,1
2159.7,16,True,1,78.85,0
1865.98,0,True,2,1511.06,1
1298.77,18,True,0,1247.57,0
207.34,20,False,3,1400.74,0
1706.05,0,False,5,1603.48,1
4823.88,21,True,5,78.13,0
3910.35,1,False,5,1724.1,1
356.31,1,False,5,1762.7,0
1193.9,1,True,3,1775.58,1
4296.54,16,False,3,775.97,0
2521.47,22,False,1,32.87,0
4719.01,3,False,3,591.42,0
2068.24,1,False,0,391.25,0
3561.88,15,True,5,1071.23,1
4930.73,11,True,5,1145.47,1
703.27,12,True,3,1473.88,0
3812.13,15,True,4,1912.93,1
2968.78,13,True,0,295.93,0
3868.29,22,True,2,1954.42,1
165.62,12,True,4,842.89,0
2824.44,0,False,3,1079.58,0
280.0,22,False,4,1399.24,0
2022.61,6,False,5,1977.96,0
4184.66,13,True,2,1443.69,0
1239.32,2,False,1,981.54,0
4513.07,2,False,5,1552.23,1
4600.46,2,True,4,701.92,1
3470.91,20,False,2,169.19,0
4846.87,2,False,3,635.82,0
2504.08,9,False,5,426.03,0
1530.55,15,False,2,914.42,0
2067.07,15,True,2,1955.81,0
4658.14,15,False,3,1972.89,0
2388.94,22,False,0,1915.25,0
4627.78,9,False,5,438.56,0
2843.73,9,True,2,1462.78,0
1101.17,13,True,5,1018.74,1
2289.53,10,False,2,1240.35,0
3188.04,1,True,3,1783.65,1
3750.96,19,False,0,785.35,0
4885.82,10,False,5,68.61,0
429.12,13,True,0,1100.57,0
594.02,8,False,4,1869.11,0
1552.14,18,True,4,873.61,0
4881.74,17,True,1,1092.65,0
619.77,8,True,2,412.83,0
3905.14,0,False,2,356.81,0
3102.28,21,False,3,1121.05,0
2653.37,0,True,3,8.22,1
1606.98,2,True,1,1211.6,1
2368.36,21,False,5,1073.2,0
535.94,3,False,5,1731.48,0
3317.04,0,False,5,364.24,0
3970.44,22,False,5,164.41,0
3923.66,17,True,3,1811.78,0
398.44,19,True,5,712.9,0
2528.41,20,True,2,1405.24,0
1078.86,2,False,2,1238.33,0
2796.72,1,True,2,848.08,1
2704.87,22,True,3,1082.61,1
3490.35,8,True,0,1504.95,0
4552.27,11,True,0,995.36,0
958.45,14,True,3,575.49,0
3529.95,12,False,0,1627.01,0
4988.05,19,False,1,924.14,0
2408.64,19,False,4,1084.94,0
1403.52,11,False,4,294.89,0
3542.18,21,True,0,606.28,0
1078.43,15,False,3,402.17,0
4378.91,18,True,3,1355.0,0
2612.64,15,True,4,226.48,0
2512.88,14,False,0,1615.34,0
2933.04,20,False,2,172.94,0
1850.09,21,True,5,1800.66,1
1354.62,21,True,5,965.82,0
4831.15,12,False,0,436.76,0
1601.47,20,True,1,1515.08,0
229.61,2,False,1,273.15,0
4614.86,23,False,2,1405.14,0
4044.35,13,False,5,1421.77,0
3102.64,21,False,3,601.76,0
3868.95,20,True,1,503.32,0
4840.11,1,False,2,275.77,0
2445.36,19,True,2,1378.58,0
4244.89,16,False,3,405.02,0
3204.29,5,False,3,1567.42,0
3857.21,13,True,0,1496.05,0
3656.13,20,False,0,1957.16,0
3901.17,8,False,1,1061.41,0
1554.88,12,True,4,1000.88,1
4941.63,3,True,0,510.6,1
872.3,23,True,3,1068.77,0
4573.47,5,True,1,993.78,1
2105.64,13,True,3,40.51,0
4375.5,7,True,1,795.36,0
1076.33,1,False,0,1357.93,0
3175.55,10,False,3,1036.32,0
1772.97,8,True,2,1238.94,0
309.99,21,False,0,1723.0,0
227.96,11,True,2,1346.63,0
1733.54,12,False,5,1729.71,0
1378.34,8,False,5,1694.21,0
2893.56,20,False,3,869.48,0
39.44,7,True,2,1510.06,0
2079.9,18,True,1,477.8,0
2872.13,23,False,5,972.88,0
169.64,12,True,5,728.44,0
1644.44,22,True,4,1131.93,1
2753.65,23,True,5,1904.84,1
4542.84,6,True,3,1829.83,0
1846.92,8,False,0,1212.61,0
3629.73,10,True,5,915.99,0
4295.48,2,True,2,1309.04,1
2395.15,13,True,3,1181.23,0
3581.01,22,False,0,921.52,0
4526.06,5,False,5,898.99,0
175.69,15,False,2,1069.95,0
1168.06,18,False,1,1376.32,0
1946.33,14,False,4,1535.8,0
986.53,20,True,4,678.32,0
2470.07,13,False,0,1084.99,0
4812.13,7,False,3,1725.55,0
2085.78,3,True,2,886.42,1
3651.47,11,False,3,384.2,0
727.35,9,False,0,364.48,0
3929.9,5,True,4,40.47,1
1321.14,16,True,4,1477.61,1
4831.7,6,False,1,626.19,0
895.88,13,False,2,1139.53,0
1717.1,21,False,4,209.68,0
254.12,4,True,2,811.7,0
3609.75,13,False,5,593.09,0
2377.05,0,True,2,1450.02,1
3470.87,6,False,1,788.31,0
2824.2,2,True,2,495.58,1
4780.74,14,True,3,1567.24,0
1343.95,12,False,4,1463.64,0
3838.86,6,False,2,1314.5,0
1126.03,21,False,0,1765.61,0
4457.76,21,True,2,476.0,0
3159.0,7,True,4,1019.54,1
18.08,8,False,3,77.86,0
2965.85,21,False,0,1679.17,0
1735.19,4,False,0,1877.57,0
2677.03,0,False,1,1605.02,0
3054.21,4,True,0,480.97,1
3053.18,16,True,0,433.03,0
2248.47,17,True,2,125.81,0
3097.0,5,False,5,192.03,0
656.14,17,False,2,473.21,0
3765.22,3,False,0,86.25,0
1987.7,10,True,3,1064.99,0
797.72,10,False,0,1621.04,0
2306.56,16,False,3,2.16,0
3898.74,17,True,1,1276.31,0
4166.42,7,True,1,1607.97,0
3868.02,16,False,4,1092.56,0
4392.16,17,True,0,940.94,0
3009.85,15,False,2,1551.96,0
106.26,1,False,3,736.25,0
4759.35,19,True,3,1912.55,0
2832.98,11,False,0,868.04,0
2334.37,21,False,2,892.71,0
3853.72,1,False,4,1370.82,1
4209.3,6,False,3,699.33,0
53.96,13,False,2,1770.76,0
1606.79,8,True,5,919.69,0
4095.17,19,True,3,1816.31,0
4239.62,2,False,4,657.29,0
4501.96,0,True,1,1684.05,1
1538.08,13,True,4,1897.35,1
4592.59,17,False,2,1289.51,0
4242.18,21,False,4,1869.62,0
2908.26,22,True,2,1195.91,1
1230.07,14,True,0,1075.39,0
3884.27,21,True,1,320.44,0
715.17,5,True,4,1705.89,1
2813.96,4,True,2,1647.34,1
3240.14,6,False,3,1901.07,0
4997.65,22,False,3,1904.86,0
4049.86,13,True,5,1544.19,1
1503.16,0,False,5,203.77,0
502.95,1,True,2,23.65,0
4441.46,19,False,5,85.55,0
4442.11,7,True,1,1797.25,0
2198.19,23,False,1,319.29,0
3245.31,20,False,5,829.22,0
62.55,5,True,5,309.31,0
75.89,19,False,3,595.25,0
983.76,18,True,5,438.97,0
4846.51,11,True,2,1197.1,0
257.62,22,True,4,762.81,0
1691.81,6,True,4,1877.66,1
2498.9,21,False,2,43.3,0
4072.86,20,False,5,1106.36,0
4109.92,7,True,0,1645.89,0
3033.98,1,False,0,1114.83,0
4509.42,2,True,4,1681.95,1
3023.18,21,False,3,1132.16,0
486.83,20,True,2,1105.94,0
290.27,20,True,1,785.32,0
1654.46,14,False,0,537.58,0
3251.1,10,False,5,140.31,0
4278.73,10,False,2,1763.55,0
4247.29,16,False,1,1529.79,0
3523.44,16,True,4,176.54,0
549.23,3,True,3,114.52,0
1956.8,15,True,0,1396.93,0
2726.58,3,True,5,840.66,1
3415.94,21,False,4,1265.18,0
4208.41,18,False,4,674.86,0
708.99,13,False,5,1251.52,0
2317.2,5,True,0,1942.07,1
1942.02,12,False,3,202.0,0
2398.02,6,False,5,1111.5,0
2662.6,15,False,5,1924.4,0
3680.65,6,False,4,1389.85,0
1578.27,10,True,3,1170.94,0
3672.98,5,False,4,1711.39,1
3018.24,15,True,0,1948.99,0
702.68,9,False,0,1575.57,0
343.26,16,True,3,1688.78,0
3993.21,1,True,3,723.14,1
108.54,0,True,4,1278.84,1
3145.72,15,False,5,1432.76,0
4249.11,12,False,1,42.49,0
4583.3,17,True,3,1650.15,0
811.15,5,True,0,788.46,0
4417.29,2,True,4,1000.81,1
2150.06,10,False,1,1028.87,0
1363.15,7,True,5,434.35,0
4356.87,16,False,1,1761.56,0
1238.05,12,False,3,660.62,0
2354.61,19,True,4,879.41,0
4935.09,14,False,3,144.22,0
4348.75,22,True,4,1854.9,1
1446.9,18,False,3,1295.97,0
1380.29,11,True,5,1502.48,1
32.79,12,True,1,241.34,0
65.71,18,True,5,2.08,0
3110.31,0,False,5,359.37,0
2495.73,3,True,1,1456.23,1
3580.38,13,True,5,870.49,0
1416.25,5,True,0,128.48,1
1428.34,13,True,3,1762.17,0
4553.42,3,False,1,952.69,0
4564.42,4,True,0,1790.59,1
1026.18,15,False,0,196.91,0
1073.77,19,True,3,299.8,0
4299.36,1,False,0,43.15,0
4976.26,13,False,3,163.77,0
4362.98,23,False,3,41.82,0
909.4,20,True,0,454.47,0
2721.68,15,False,0,1276.64,0
2577.27,8,True,2,1737.63,0
2711.04,20,True,1,425.54,0
4575.0,21,False,4,1749.12,0
2710.03,1,False,3,1364.78,0
165.17,23,False,5,1526.77,0
4370.0,19,True,3,1501.29,0
436.6,14,True,1,1049.56,0
1470.75,4,False,0,1762.08,0
1828.32,3,False,3,1156.76,0
1700.15,7,True,4,958.96,0
3134.0,0,True,0,1970.65,1
1770.71,4,True,5,1824.28,1
2654.42,4,False,2,1810.94,0
2270.28,4,False,0,910.02,0
4222.49,11,False,3,813.21,0
350.54,14,False,3,1331.21,0
3367.18,17,True,0,1182.32,0
2297.52,23,False,0,556.73,0
4969.84,10,False,2,388.63,0
2682.06,23,True,4,1653.15,1
359.98,4,True,5,92.23,0
4895.79,14,False,1,1989.64,0
911.76,2,True,4,62.02,0
4975.47,1,True,3,850.32,1
1675.15,15,True,4,1527.66,1
1508.18,15,False,2,159.12,0
2615.85,18,False,4,541.12,0
1817.64,8,True,0,1392.14,0
2928.97,3,False,4,1831.86,1
3632.28,2,True,3,813.02,1
1561.34,22,True,5,1944.0,1
1261.05,9,True,3,1495.35,0
4163.13,7,True,5,1577.77,1
4709.09,6,True,2,1229.81,0
423.74,5,False,5,1356.84,0
1624.94,7,True,2,624.53,0
2614.12,21,False,4,1051.67,0
3689.61,11,True,2,178.51,0
1844.62,22,False,3,1843.61,0
1442.81,3,True,2,988.63,1
2402.19,17,False,2,1524.18,0
3765.19,5,True,0,1636.62,1
3603.99,21,False,3,17.53,0
4336.74,1,False,4,1189.32,1
1084.28,5,True,5,1273.51,1
2577.94,18,True,4,595.04,0
4483.97,20,True,3,254.07,0
2724.75,8,True,1,377.57,0
2832.27,9,False,0,1591.11,0
705.6,4,True,5,1291.46,1
1055.22,16,False,4,1817.61,0
568.34,22,False,4,1640.1,0
4676.84,7,False,4,1228.19,0
3111.09,12,True,4,1555.19,1
2779.96,8,False,1,1390.19,0
2547.6,23,True,0,156.53,1
4057.83,19,False,0,351.04,0
4871.32,1,False,0,1169.37,0
1013.23,11,True,5,199.61,0
1896.53,0,True,2,1368.53,1
3714.08,14,True,3,1465.87,0
303.82,2,True,3,1386.6,0
1990.54,5,False,3,468.58,0
2368.48,19,False,0,1701.05,0
3550.02,18,False,1,964.47,0
2449.57,7,False,4,648.28,0
4863.88,2,True,0,180.15,1
1649.23,15,False,2,780.21,0
756.5,3,False,5,187.09,0
415.7,5,True,2,970.48,0
2902.47,1,False,5,548.22,0
1521.25,17,False,1,1067.0,0
444.45,17,False,2,1449.51,0
1794.07,4,True,5,768.53,1
2607.62,1,False,1,1448.17,0
4406.38,6,False,2,1622.17,0
3355.11,23,True,5,1892.58,1
262.04,13,False,0,177.01,0
3864.02,10,False,1,256.58,0
4617.62,10,False,4,142.14,0
3615.54,7,True,2,807.38,0
3917.74,11,False,5,1336.22,0
4100.51,6,True,1,91.15,0
973.92,14,True,3,1783.45,0
2269.86,10,False,5,446.75,0
4289.21,2,False,1,969.69,0
2834.88,9,True,1,1061.41,0
720.44,3,True,4,553.26,0
415.4,8,False,5,418.11,0
1678.52,12,True,5,1924.58,1
3082.84,23,True,4,70.33,1
4938.82,14,False,5,440.79,0
870.44,0,False,1,26.77,0
3827.45,17,True,3,1553.28,0
1503.88,14,False,5,1136.88,0
2250.59,4,False,0,102.13,0
2462.54,16,False,1,1942.55,0
1367.74,9,False,1,1263.39,0
553.32,17,True,0,985.51,0
4055.3,6,False,2,1394.56,0
2502.15,15,False,1,1649.77,0
3676.28,12,True,2,1267.65,0
1626.62,1,True,0,1272.28,1
1180.39,14,False,5,1251.84,0
1772.69,5,False,2,1398.76,0
1457.87,14,True,3,118.73,0
3890.32,1,False,1,1910.45,0
4925.45,17,False,0,907.98,0
46.27,6,False,1,1638.41,0
4677.55,0,True,5,1552.09,1
450.0,13,True,2,894.32,0
2274.01,21,False,0,488.87,0
3605.03,0,True,1,299.13,1
1194.99,17,True,5,17.63,0
2997.5,23,True,3,1250.39,1
2850.56,4,True,4,1614.3,1
364.05,11,True,4,556.35,0
2222.67,14,False,5,565.14,0
1025.31,21,True,1,1045.07,0
821.62,0,False,1,293.16,0
2471.3,1,True,0,690.18,1
4758.55,0,True,2,597.0,1
4755.69,22,False,5,1560.86,1
3370.22,1,False,1,1262.13,0
995.27,21,True,2,1747.05,0
3393.96,18,False,4,581.57,0
3309.44,9,True,0,1802.18,0
989.36,2,True,0,1340.81,0
4423.31,3,False,5,1516.62,1
476.0,17,False,0,1254.8,0
3258.93,20,False,5,1606.68,0
4094.47,8,True,2,590.72,0
265.3,12,False,3,1918.11,0
348.0,23,True,2,476.86,0
2918.49,0,True,4,691.45,1
1673.62,4,True,3,390.09,1
2549.86,5,False,0,168.21,0
185.83,3,False,5,1746.1,0
1209.26,22,False,3,1222.86,0
208.49,18,True,1,828.01,0
522.38,15,False,2,866.91,0
2597.44,1,False,2,1631.81,0
3321.03,23,False,0,1118.16,0
847.99,0,True,0,1031.19,0
1005.92,21,True,1,413.42,0
3320.94,8,True,1,1499.55,0
4520.45,19,True,1,88.28,0
873.28,10,False,0,70.79,0
54.03,2,True,5,1440.45,1
3149.76,6,True,2,456.73,0
516.43,9,False,0,1557.57,0
2701.98,22,True,2,325.86,1
1190.51,23,True,4,1276.83,1
4045.08,21,False,0,1832.97,0
1463.5,13,True,1,67.07,0
427.38,14,False,0,1318.93,0
3073.76,12,False,0,1822.24,0
4839.91,3,False,1,1978.31,0
2623.15,4,False,1,1271.65,0
454.25,11,True,3,186.67,0
4586.47,16,True,0,1471.89,0
2578.56,0,True,5,969.09,1
4910.82,5,True,4,1011.4,1
3928.86,17,False,4,1885.45,0
3879.98,17,True,2,1359.66,0
757.21,4,True,4,738.32,0
326.56,4,False,5,1805.15,0
2500.43,4,True,4,563.38,1
992.87,18,True,1,1284.42,0
4987.78,17,True,2,1992.17,0
2244.95,4,True,0,685.48,1
604.36,4,False,3,993.6,0
3464.15,7,True,2,1461.65,0
3667.58,5,True,2,1775.09,1
4215.79,12,False,0,960.18,0
1848.42,1,True,1,1507.91,1
4454.87,12,False,5,1093.3,0
3384.13,14,True,4,39.32,0
516.02,13,False,3,1378.37,0
1217.67,2,False,4,346.91,0
1548.0,5,False,0,8.34,0
3876.8,21,False,3,1239.95,0
2978.32,10,False,2,877.52,0
4595.31,21,False,4,599.54,0
3989.09,10,False,4,1725.65,0
2123.69,3,True,2,848.44,1
4943.27,7,True,3,1807.74,0
1920.45,3,False,1,298.42,0
586.34,17,False,3,1421.79,0
2590.72,3,False,4,1617.96,1
4267.2,4,False,5,773.34,0
3071.3,2,True,4,324.67,1
2150.18,18,False,5,1963.29,0
2817.55,19,False,3,1397.62,0
4632.92,16,True,5,1107.61,1
2948.14,19,False,1,344.96,0
4229.17,8,True,0,1617.9,0
4906.08,14,True,1,1106.21,0
3951.02,8,False,2,647.58,0
4767.72,20,True,4,1435.67,1
3623.0,9,True,1,1639.25,0
2487.71,15,False,2,893.13,0
3052.85,19,True,0,835.98,0
1690.61,8,False,0,1338.77,0
2084.52,4,False,1,1870.28,0
1179.92,6,False,5,751.6,0
633.82,7,False,5,726.52,0
4397.77,7,True,5,1642.12,1
135.82,6,True,2,1915.92,0
3385.78,16,False,5,705.48,0
2345.24,19,True,5,246.02,0
2502.65,13,False,1,1979.21,0
1935.19,14,False,2,1802.48,0
1074.22,18,True,4,478.64,0
113.68,23,True,3,184.36,0
4821.52,6,False,3,1763.91,0
3774.9,14,False,0,1935.06,0
1569.62,22,False,2,34.41,0
4910.27,15,False,0,1757.81,0
655.16,1,True,3,898.79,0
2162.34,17,False,4,1569.7,0
2962.98,6,False,2,826.58,0
4399.87,5,False,4,609.94,0
2343.04,22,True,2,1851.72,1
3514.23,11,False,3,500.05,0
729.8,9,True,3,309.45,0
1755.51,13,False,4,881.2,0
2038.35,22,True,0,1215.72,1
1636.98,16,False,3,583.71,0
4542.3,22,True,0,1121.8,1
3740.63,13,True,5,224.49,0
1855.33,22,True,0,523.25,1
2306.56,3,True,4,1179.85,1
1111.16,13,False,2,207.91,0
4085.88,6,False,4,163.84,0
3317.06,19,True,0,1874.4,0
1041.41,9,True,4,329.18,0
1876.51,4,True,0,170.86,1
427.63,7,True,4,1943.78,0
2096.63,12,False,5,9.2,0
4323.1,4,False,0,694.6,0
2981.17,8,True,2,971.7,0
1498.74,13,True,3,146.56,0
4825.17,3,True,5,1055.15,1
3074.73,21,False,1,95.95,0
2357.05,12,True,3,169.36,0
1754.59,1,True,5,792.64,1
3737.7,19,False,4,369.5,0
3173.06,7,False,5,554.88,0
3407.1,19,False,0,855.87,0
3757.68,16,False,3,515.81,0
538.48,6,False,3,1299.07,0
1779.69,0,True,0,726.45,1
2494.92,7,False,3,1725.38,0
3453.7,5,False,3,1095.23,0
2746.17,21,True,3,7.43,0
459.95,8,False,4,563.12,0
224.88,14,False,1,122.7,0
4989.85,22,True,3,1030.35,1
4725.79,12,False,3,127.81,0
1304.04,2,False,0,553.83,0
911.62,21,True,1,316.58,0
3681.09,9,False,3,874.89,0
4961.21,20,False,4,123.7,0
3130.62,13,False,1,1444.43,0
4711.94,1,True,2,719.51,1
1790.94,18,False,2,1432.53,0
4502.4,9,True,3,185.57,0
1044.59,6,True,3,1439.96,0
2680.44,21,True,0,578.14,0
1181.78,17,True,5,528.75,0
4707.94,21,True,1,1654.89,0
2952.69,7,False,0,1464.47,0
4311.25,17,True,5,1665.37,1
2467.41,13,True,0,1822.49,0
3613.13,21,False,0,828.99,0
4917.49,20,True,2,899.9,0
4864.48,14,False,0,1775.1,0
852.02,14,True,5,687.3,0
2105.27,3,False,4,903.45,0
528.59,7,False,5,1712.58,0
1995.86,7,True,1,139.41,0
3560.89,11,False,0,97.79,0
1389.43,11,True,3,581.82,0
661.43,23,True,3,1748.35,0
1292.66,6,False,0,278.41,0
1418.6,5,True,5,765.75,1
4043.41,23,True,2,1557.85,1
830.27,16,False,0,864.79,0
2239.31,17,True,4,1585.19,1
3678.75,6,True,1,1664.0,0
648.1,6,False,3,1288.16,0
2821.72,3,False,5,1163.65,1
1560.56,21,True,2,296.14,0
404.0,4,False,1,337.6,0
647.19,9,False,4,775.32,0
1742.36,8,False,2,900.07,0
2928.46,8,True,5,1415.9,1
778.65,3,True,3,1276.09,0
1733.69,14,True,0,869.15,0
694.88,6,False,3,1201.91,0
911.64,22,False,0,1021.12,0
868.97,22,False,4,456.87,0
893.32,3,False,3,1155.72,0
2081.06,23,True,2,152.45,1
2958.94,9,True,4,1027.41,1
664.34,20,True,5,1104.59,0
2517.21,8,True,5,1110.13,1
4085.72,8,True,4,706.29,0
224.28,3,True,2,1909.78,0
2393.07,8,False,1,1973.96,0
1387.95,5,False,0,1419.31,0
3315.36,8,True,3,154.59,0
4085.54,5,False,3,1494.35,0
1801.26,17,True,4,584.87,0
3439.05,15,True,1,1670.65,0
2812.31,23,False,2,1318.02,0
1283.04,3,True,1,1050.94,1
4633.96,16,True,3,293.66,0
2597.48,15,False,0,1871.32,0
1788.55,15,False,3,1581.61,0
1898.84,1,True,5,522.92,1
4378.0,2,True,3,771.36,1
2093.55,2,True,5,49.3,1
2403.29,6,True,3,1729.02,0
1779.74,9,False,1,1799.35,0
1830.8,10,True,5,1138.86,1
4704.53,3,False,3,496.56,0
4896.58,16,False,0,1490.68,0
3757.92,7,True,5,1318.34,1
2494.14,19,True,2,1659.01,0
1869.06,12,False,5,482.01,0
916.07,10,True,1,550.25,0
4322.2,6,True,2,484.22,0
4952.45,19,False,1,1279.08,0
2052.55,15,True,1,133.09,0
4891.85,14,True,1,553.4,0
1818.81,15,True,1,749.74,0
2070.63,10,True,2,1097.11,0
4758.87,4,True,4,826.27,1
4693.19,1,False,5,640.51,0
1467.32,5,False,4,1646.61,1
2506.59,20,True,4,564.42,0
4182.72,18,False,2,330.45,0
2475.84,9,True,3,978.67,0
709.13,9,False,4,747.88,0
3776.74,7,False,1,738.36,0
1044.35,20,True,5,799.95,0
1479.5,8,False,0,520.87,0
1173.33,11,False,2,1309.52,0
902.54,16,False,1,127.86,0
4857.97,11,False,1,699.89,0
3167.11,16,False,0,1997.71,0
3587.0,9,False,4,1944.09,0
2319.67,10,True,3,680.82,0
4905.66,6,True,2,974.63,0
4345.82,22,False,5,1771.67,1
3601.71,21,False,5,1855.2,0
4559.0,2,False,4,1833.27,1
4113.82,1,True,4,331.66,1
2376.91,7,True,5,1118.87,1
3656.17,5,True,4,1792.06,1
45.9,22,False,5,227.67,0
3190.44,6,True,3,1612.6,0
2235.38,18,True,4,1051.31,1
2757.19,15,False,4,1963.36,0
4293.09,0,True,2,498.04,1
2894.56,21,True,3,742.41,0
3993.3,23,False,2,447.24,0
4780.3,4,False,1,468.25,0
4069.78,11,False,4,1983.62,0
303.98,9,True,5,717.66,0
1592.68,12,False,1,1171.36,0
3298.4,11,True,1,1236.04,0
3318.78,7,False,3,1635.34,0
237.65,18,True,2,328.39,0
3399.04,19,False,2,1074.0,0
4980.51,18,False,1,648.14,0
3828.38,14,False,0,792.56,0
737.78,14,True,2,152.56,0
665.95,21,False,3,1825.84,0
3808.24,14,True,0,329.88,0
600.06,19,False,5,1170.02,0
511.9,4,True,0,862.29,0
788.19,17,False,1,811.91,0
170.09,21,True,2,1226.69,0
3902.82,15,False,2,1902.47,0
2292.51,22,False,5,1034.4,1
2596.69,8,False,1,286.82,0
865.48,13,False,5,965.86,0
1505.04,1,False,1,436.52,0
511.1,16,True,5,556.71,0
4436.15,19,False,1,928.0,0
2794.72,13,False,4,544.62,0
942.35,5,False,3,1571.79,0
2741.35,22,True,4,331.57,1
495.08,15,True,1,1734.03,0
1253.76,1,True,1,250.8,1
667.41,18,False,4,1057.8,0
4985.81,3,False,1,1206.34,0
3980.29,0,False,3,999.97,0
819.05,22,True,2,1284.45,0
3260.97,14,True,5,772.98,0
29.09,7,True,1,1574.4,0
4340.62,6,True,4,1705.74,1
4783.11,1,True,0,185.17,1
2920.5,17,False,3,1817.56,0
1000.44,14,True,0,110.81,0
3557.68,8,False,0,792.61,0
632.96,17,False,5,1501.2,0
4218.58,22,True,2,1080.61,1
1837.82,23,False,1,1977.27,0
474.28,17,False,4,767.24,0
2627.34,17,False,1,1080.88,0
2165.74,15,False,1,1318.82,0
1793.46,12,True,1,1976.95,0
2367.17,16,False,3,1952.89,0
4369.57,20,False,4,51.6,0
3072.14,2,False,0,1623.57,0
2185.99,13,True,0,368.85,0
4533.42,5,True,1,1996.52,1
2842.92,22,True,3,1605.37,1
2743.05,23,False,2,1332.21,0
2443.7,12,False,5,1185.04,0
1900.98,4,False,5,1952.93,1
4255.62,0,False,4,202.94,0
1941.19,19,False,3,1329.16,0
4121.89,11,False,5,187.7,0
3900.0,9,True,5,529.85,0
4764.86,15,False,1,1869.98,0
4227.02,5,False,2,1320.13,0
3759.04,0,False,2,482.39,0
4610.85,16,True,2,526.47,0
1594.0,5,False,2,1538.33,0
887.45,21,False,0,1877.87,0
908.11,21,True,2,795.76,0
911.53,9,True,0,1213.27,0
