valor,hora,dispositivo_novo,tentativas_24h,distancia_km,fraude
2170.01,17,True,1,10.11,0
1634.83,17,False,4,957.52,0
1256.96,22,True,3,1199.76,0
2787.24,23,False,4,1592.32,1
839.94,15,True,0,874.66,0
2394.96,1,True,2,1720.04,1
3909.46,23,True,5,916.97,1
4937.99,10,False,4,1513.08,0
3856.38,16,True,4,1171.78,1
2693.66,4,False,5,432.95,0
1961.27,11,False,5,1500.38,0
2635.32,11,True,1,1475.21,0
2856.68,15,False,2,912.68,0
4593.42,0,False,2,1438.98,0
4711.61,5,True,3,1223.85,1
3990.58,22,False,4,1834.25,0
1361.01,23,True,5,370.7,1
2588.91,7,True,4,1733.0,1
2185.04,5,True,5,567.35,1
4735.32,4,True,4,1703.63,1
3607.56,7,True,4,1008.63,1
893.62,5,False,1,168.69,0
985.42,15,False,0,1143.02,0
2784.32,18,True,0,1861.14,0
4274.77,13,True,0,1123.53,0
756.42,11,False,2,1414.77,0
2160.0,20,False,3,914.12,0
4170.84,5,True,4,886.3,1
465.67,18,True,1,228.37,0
1074.83,22,False,5,230.52,0
1763.27,17,False,1,158.71,0
153.83,20,True,2,1020.25,0
155.78,19,False,3,1883.96,0
3122.58,4,True,1,378.07,1
4130.08,18,False,1,1885.74,0
4336.83,19,True,5,1060.04,1
4771.18,14,True,4,1116.92,1
4664.85,21,True,2,1688.71,0
298.16,12,False,3,257.38,0
2944.52,15,True,2,806.59,0
1147.22,22,True,0,1235.04,0
2347.68,15,False,2,1269.97,0
4779.31,12,True,4,1245.28,1
1367.48,0,True,4,400.52,1
413.39,15,False,0,1713.38,0
2859.05,7,True,1,185.37,0
1405.01,10,True,5,1160.21,1
1138.87,10,False,0,668.08,0
321.48,9,True,2,1115.4,0
3570.88,7,True,0,600.93,0
2180.75,15,True,3,1122.76,0
1442.52,16,True,4,1176.84,1
586.98,5,False,2,1932.24,0
4151.61,15,False,0,1569.33,0
2704.73,0,True,2,1602.1,1
2312.35,3,False,2,1703.52,0
4379.4,3,False,2,83.15,0
4152.93,0,False,3,1074.08,0
1559.68,22,True,4,430.76,0
991.86,10,True,5,320.24,0
1300.08,21,True,0,134.91,0
3264.59,6,True,3,194.27,0
605.34,6,False,0,781.29,0
732.23,6,False,1,197.15,0
4996.18,14,True,4,439.04,0
627.09,8,True,1,570.06,0
3845.39,9,False,2,1573.75,0
4944.43,20,False,2,694.78,0
3413.23,14,True,1,632.76,0
1202.62,13,True,0,1538.88,0
3115.21,10,False,4,1547.09,0
402.39,8,True,1,1105.96,0
2005.17,19,False,5,40.94,0
397.57,10,True,5,491.28,0
3617.87,3,False,2,593.59,0
3408.87,23,True,2,1869.46,1
2828.91,17,True,2,1076.27,0
4265.81,5,False,3,665.42,0
3723.81,22,False,2,1522.83,0
4392.66,16,False,5,624.97,0
2072.64,6,True,2,1954.09,0
3503.98,2,True,5,429.35,1
1740.32,7,True,0,516.47,0
3902.63,1,False,2,1696.89,0
976.82,6,False,5,1735.94,0
85.7,5,True,4,437.72,0
2544.29,19,True,1,1168.15,0
14.68,7,False,5,1233.46,0
3309.19,10,True,4,1260.4,1
4431.05,16,False,1,1785.63,0
4859.22,12,True,0,1233.49,0
4982.49,9,True,4,1059.32,1
3267.63,9,True,3,1382.26,0
3964.6,5,True,2,644.19,1
4601.61,10,True,2,1098.67,0
1920.68,8,True,4,922.39,0
4134.15,20,True,2,688.8,0
588.31,2,True,4,784.07,0
2489.28,7,True,2,119.95,0
735.19,15,True,4,1792.63,0
368.0,2,True,5,701.61,0
3364.82,17,False,5,10.08,0
4774.82,2,False,3,899.09,0
3767.26,21,True,3,605.66,0
2888.0,23,True,0,1561.85,1
4812.75,21,True,0,1189.29,0
3058.24,17,True,1,166.23,0
2528.87,20,False,1,386.85,0
3954.52,13,True,1,436.62,0
425.19,3,True,1,1961.07,0
278.88,17,True,1,169.0,0
761.22,16,False,4,304.68,0
3138.97,9,False,5,1402.56,0
2750.49,22,True,0,590.89,0
2760.48,13,False,3,1652.72,0
2385.69,12,True,0,266.12,0
1811.6,19,True,5,1514.92,1
1692.59,7,False,2,1917.33,0
3097.43,20,False,3,717.13,0
4354.15,15,False,3,1094.87,0
4761.69,18,False,2,1301.33,0
4830.7,16,False,5,528.16,0
358.05,19,False,0,923.52,0
269.66,23,True,0,1767.04,0
1438.68,1,True,0,26.82,1
3645.83,2,False,1,264.77,0
1773.89,10,False,5,510.93,0
4275.33,14,False,0,1111.92,0
1645.48,8,True,4,76.18,0
4008.14,2,True,3,619.8,1
1185.48,7,False,1,1809.03,0
4268.61,21,False,0,180.08,0
3414.39,14,False,2,1881.98,0
1551.9,15,True,3,235.41,0
2579.01,17,True,0,448.7,0
1382.74,17,False,5,1275.05,0
67.5,2,True,2,1586.86,0
1396.5,9,False,4,602.16,0
203.24,13,True,2,824.59,0
3412.32,8,False,4,1524.9,0
1055.42,18,True,5,1576.3,1
2812.77,20,False,2,489.5,0
4357.46,15,True,5,19.14,0
3403.72,23,False,0,669.15,0
362.16,14,True,3,1317.09,0
2738.83,1,False,0,1979.7,0
1581.73,7,True,1,874.32,0
3491.04,8,True,3,823.41,0
3348.99,16,False,5,384.37,0
4673.4,0,True,3,1325.94,1
639.99,14,False,3,1818.06,0
694.88,2,False,3,764.2,0
1004.84,18,False,2,1843.34,0
2278.56,9,True,4,1825.85,1
3041.6,11,False,1,911.05,0
22.95,1,True,0,1474.09,0
3289.81,22,True,0,848.53,0
1104.19,12,True,3,231.29,0
1746.47,22,True,3,1804.15,0
4060.23,17,False,4,203.41,0
1196.64,16,True,2,1450.41,0
4297.37,5,False,3,1027.83,0
928.55,12,False,3,195.99,0
400.58,5,False,0,335.03,0
3480.52,12,True,1,149.94,0
4510.15,21,True,3,229.36,0
2597.63,22,True,5,1338.52,1
894.58,20,True,5,1085.72,0
3828.81,9,True,4,1901.09,1
1518.17,23,False,3,745.47,0
1065.85,0,True,2,1741.82,1
1687.5,14,True,5,1684.48,1
2615.58,21,True,5,768.76,0
1581.61,5,True,1,143.52,1
1503.81,6,True,5,725.1,0
3326.88,18,False,2,1272.1,0
832.77,8,True,4,1681.4,0
4122.85,23,False,3,1938.4,0
753.24,13,True,4,625.81,0
4669.46,10,False,1,1420.05,0
3938.76,8,True,1,1099.74,0
2043.31,6,True,1,1953.86,0
4006.25,17,False,1,485.09,0
4277.54,6,False,3,760.98,0
4203.86,7,False,2,761.69,0
86.78,20,True,3,1103.83,0
470.55,1,True,1,1781.34,0
2888.07,3,False,0,1387.45,0
1899.43,9,True,3,518.31,0
557.55,19,True,1,1572.97,0
3367.36,0,False,3,1929.58,0
3973.19,12,False,1,1044.97,0
1781.85,6,False,5,128.15,0
4857.63,22,False,3,905.88,0
4314.82,10,True,1,788.55,0
3512.63,10,False,1,1301.36,0
529.2,0,False,1,81.85,0
3585.52,22,False,3,1626.11,0
3895.41,21,False,0,453.67,0
3534.06,7,False,4,404.29,0
69.34,5,False,4,1360.79,0
4730.05,21,True,4,1984.81,1
3209.55,7,False,3,457.15,0
1040.08,16,True,3,518.78,0
1751.22,14,False,4,701.05,0
124.49,23,False,1,771.71,0
4437.52,7,False,2,944.89,0
4683.33,12,False,1,669.64,0
3256.76,4,False,3,1651.61,0
4939.48,9,False,4,1389.52,0
4120.37,21,True,5,490.09,0
2871.74,9,True,1,461.3,0
1712.09,12,True,5,1633.58,1
837.46,10,True,3,1091.48,0
1170.91,14,False,3,73.04,0
3162.33,14,False,2,201.97,0
2558.25,5,False,2,472.95,0
2788.11,10,True,5,618.56,0
1584.09,18,False,4,207.58,0
4401.79,3,True,5,1881.58,1
48.24,7,False,5,91.14,0
3222.06,19,True,3,1618.11,0
4214.46,9,True,3,715.09,0
1459.24,11,False,0,1048.22,0
3953.57,10,False,5,564.21,0
3103.53,20,False,4,151.52,0
814.01,22,False,3,1323.85,0
2241.75,15,True,2,1222.1,0
4974.7,10,True,2,1173.97,0
1221.96,6,False,4,1642.09,0
352.32,3,True,1,769.64,0
3521.56,3,False,2,630.95,0
1167.39,1,False,5,1057.28,1
2262.71,11,True,5,809.43,0
1092.07,6,True,4,947.82,0
359.93,8,False,3,1893.1,0
2024.45,4,False,2,1866.38,0
3808.15,10,False,1,1910.21,0
3573.99,2,True,3,842.97,1
1946.19,22,False,5,209.12,0
3775.13,15,True,4,1322.58,1
1595.87,15,False,1,1255.96,0
3898.7,14,False,1,1707.66,0
3242.06,16,False,0,1752.1,0
304.76,19,False,1,1942.59,0
3539.22,5,False,4,1257.47,1
2699.35,21,True,2,1921.24,0
2776.42,9,False,4,1161.62,0
4149.28,11,True,0,1845.9,0
3681.81,4,True,4,110.07,1
53.79,18,False,2,577.35,0
1330.02,21,True,3,382.86,0
234.27,23,False,3,499.35,0
4893.46,12,True,0,964.94,0
1529.46,21,True,5,246.8,0
1146.66,18,False,3,1515.81,0
4914.41,15,True,2,1110.44,0
1325.03,18,True,5,1921.0,1
4994.51,23,False,2,77.58,0
2913.57,15,True,1,842.92,0
4205.32,1,True,5,735.32,1
2054.82,7,True,5,907.93,0
659.43,13,True,1,1220.66,0
308.16,17,False,2,1681.02,0
39.61,19,True,0,487.01,0
1865.33,18,False,4,600.55,0
3606.03,10,True,0,1445.7,0
1048.49,20,False,1,647.31,0
2544.06,5,False,5,938.45,0
2342.16,12,False,2,600.32,0
797.91,5,False,5,1503.5,0
3742.11,4,True,5,903.17,1
4890.19,13,False,2,1754.65,0
4924.58,18,False,4,699.52,0
2380.24,0,True,1,482.26,1
1270.74,3,False,1,110.33,0
4609.37,3,True,0,465.36,1
3300.55,23,True,2,903.93,1
1522.95,7,True,0,1839.02,0
3811.9,19,True,1,75.96,0
2598.4,5,False,1,1345.91,0
1328.66,20,False,5,769.6,0
2532.33,23,False,5,1977.37,1
3002.14,10,False,0,1228.32,0
344.16,0,False,0,1773.73,0
1450.62,3,False,2,913.97,0
4974.26,21,False,0,126.92,0
2673.38,13,False,0,1815.73,0
3040.08,4,False,4,1766.49,1
3984.42,7,False,2,955.78,0
564.6,23,True,5,658.3,0
2119.87,10,False,1,1627.54,0
484.68,6,False,1,1810.31,0
4857.04,3,True,3,900.5,1
173.97,3,True,5,769.89,0
710.38,16,True,0,1792.41,0
693.85,21,True,5,1221.22,0
2846.47,13,False,0,1285.75,0
2331.83,3,True,4,693.7,1
1505.75,7,False,2,1784.51,0
3018.4,10,True,5,1733.89,1
1719.55,14,True,4,1883.65,1
1168.07,3,False,4,73.39,0
1594.62,3,True,1,1443.64,1
2752.65,19,False,2,571.79,0
228.42,14,False,5,1637.21,0
2122.38,11,False,4,957.38,0
828.48,9,True,4,1030.33,0
1037.05,11,False,2,1665.75,0
3433.25,21,False,2,1562.97,0
3383.27,6,True,1,834.55,0
2321.51,3,False,5,809.68,0
741.34,7,True,3,330.84,0
4363.13,3,True,5,1543.31,1
291.27,7,False,3,1357.36,0
4842.98,9,True,2,1110.02,0
3114.81,23,False,3,783.03,0
2579.78,7,False,5,264.28,0
4249.84,0,True,0,730.8,1
3329.49,20,False,0,1548.96,0
2268.23,14,False,0,840.4,0
4199.29,6,False,5,564.37,0
2160.47,2,False,5,1032.23,1
2178.06,10,True,1,1247.89,0
2430.7,9,False,5,424.14,0
2222.43,23,True,1,1098.16,1
4717.29,4,True,0,659.62,1
3096.05,19,True,3,1018.65,0
2390.7,3,False,4,300.62,0
3946.13,4,True,5,814.39,1
4524.46,14,True,2,760.16,0
1376.44,10,True,2,1702.81,0
1286.28,11,True,4,1050.94,1
1010.48,3,True,5,754.26,1
1056.34,18,False,5,501.27,0
2074.35,15,False,0,676.0,0
3168.09,9,True,1,1989.14,0
1928.19,16,False,3,917.96,0
737.57,6,False,5,661.86,0
277.05,18,True,2,727.87,0
380.91,11,False,4,687.52,0
4871.2,20,True,3,527.03,0
243.21,8,False,0,805.86,0
3919.78,20,False,4,491.19,0
4714.22,14,False,3,806.26,0
414.0,7,True,4,1435.43,0
4665.84,22,True,3,1661.51,0
2408.06,2,False,2,1494.33,0
1000.32,14,False,1,1414.33,0
1978.39,21,False,3,1473.46,0
4852.61,0,False,2,290.36,0
4052.32,12,False,5,555.05,0
2845.09,16,False,4,1607.19,0
994.04,0,False,0,119.34,0
2466.38,19,False,5,1648.31,0
3724.74,23,True,3,365.61,1
316.53,17,False,2,1008.05,0
3094.17,5,False,5,380.0,0
55.66,8,True,1,1161.26,0
3778.37,21,True,4,886.56,0
1001.01,1,False,0,396.32,0
4127.09,17,False,4,172.38,0
2931.73,14,False,1,1267.21,0
4850.08,23,False,0,50.35,0
2841.02,23,False,1,1647.0,0
58.8,3,True,3,277.32,0
2231.39,18,False,5,427.75,0
339.54,9,False,4,472.15,0
463.71,19,True,4,817.59,0
3484.46,13,True,2,383.64,0
2608.12,10,False,0,1482.4,0
2904.66,20,False,1,1205.93,0
3237.28,4,False,5,1220.61,1
195.49,23,False,2,1364.56,0
3657.46,2,True,2,359.35,1
4532.6,17,False,0,1925.33,0
2458.25,4,False,4,921.54,0
611.96,7,True,4,1287.81,0
4932.23,18,False,3,1721.17,0
4476.08,21,True,2,276.94,0
1250.87,10,True,5,301.1,0
855.63,17,False,1,1731.69,0
4830.65,7,False,0,493.19,0
2390.97,13,False,3,16.92,0
2489.76,14,False,0,1785.22,0
2313.9,8,True,0,1481.27,0
2140.11,19,False,4,1297.79,0
2190.04,15,True,0,659.38,0
1213.4,0,True,5,600.04,1
53.05,15,True,4,776.57,0
4075.3,7,False,3,272.03,0
1851.29,2,False,4,1997.48,1
757.54,0,True,0,571.03,0
4331.4,8,True,4,1434.2,1
4196.89,21,False,0,1797.69,0
3768.37,22,False,2,1737.42,0
3879.83,10,False,5,471.3,0
1164.0,5,False,3,856.86,0
1810.83,3,False,5,1148.71,1
101.44,13,False,0,1395.94,0
4809.6,21,False,2,1210.23,0
2171.3,8,False,4,184.02,0
1306.27,9,False,0,1108.83,0
512.51,3,True,5,1573.11,1
4770.58,13,False,5,1209.63,0
1478.12,7,True,1,1099.68,0
3040.46,12,False,4,491.83,0
4492.22,6,True,3,172.49,0
4605.44,5,True,4,1446.99,1
499.23,16,False,5,1959.13,0
689.98,0,True,0,1449.25,0
4813.83,8,False,3,1373.08,0
3650.96,23,True,0,1907.26,1
3886.7,18,True,1,1594.52,0
3256.64,15,True,1,1467.4,0
1077.51,3,False,2,1287.16,0
3259.21,3,False,1,1011.39,0
3194.47,19,False,0,864.23,0
4862.14,3,False,5,307.29,0
211.12,11,True,0,1531.05,0
831.82,8,False,4,68.56,0
706.85,3,True,4,5.06,0
4781.86,11,False,0,1104.77,0
1295.45,8,True,0,1656.92,0
3393.2,1,False,1,1402.93,0
1233.07,12,True,0,1907.53,0
3014.74,10,True,4,1230.73,1
1974.39,1,False,5,1451.11,1
384.49,1,False,3,722.63,0
1138.98,20,False,0,810.88,0
1353.22,7,False,2,909.11,0
3754.44,3,True,1,564.86,1
1560.59,11,True,2,235.58,0
3525.51,8,False,1,698.93,0
4835.7,16,False,3,462.78,0
4000.88,0,True,2,1071.8,1
3182.01,14,True,0,610.53,0
3518.61,2,False,3,700.77,0
2753.99,12,True,1,1777.97,0
251.68,15,True,1,1855.09,0
803.23,23,True,3,452.11,0
1402.22,6,True,1,1767.85,0
3113.26,10,True,1,642.59,0
1335.97,15,False,5,1416.43,0
3630.78,15,True,3,846.78,0
559.37,14,True,5,1807.63,0
2533.87,16,True,3,1796.31,0
3733.05,12,False,5,804.9,0
1836.09,9,False,1,1583.94,0
2015.01,23,True,5,761.17,1
3831.13,14,True,4,554.75,0
3432.77,2,True,2,1130.47,1
4656.69,4,True,3,1487.9,1
435.23,5,False,2,1998.3,0
258.88,3,False,0,1677.24,0
2800.77,6,False,5,577.78,0
312.72,19,True,0,816.53,0
2884.08,22,False,4,1262.33,0
1449.73,11,False,4,1428.54,0
4414.13,5,False,3,1788.37,0
4303.3,20,True,0,683.37,0
4146.12,10,True,5,523.22,0
850.49,5,True,0,507.46,0
3086.2,1,False,5,271.37,0
83.67,12,False,1,1201.6,0
3924.85,15,True,2,1951.96,0
21.83,15,False,0,268.15,0
1416.18,23,True,0,1592.16,1
3227.78,21,True,5,656.33,0
4574.99,6,True,2,851.0,0
4904.64,14,True,4,1411.27,1
2555.18,5,False,0,822.81,0
4078.75,16,False,5,592.34,0
3021.35,22,True,0,606.76,0
3416.4,3,True,3,616.83,1
1587.45,0,False,1,1583.22,0
4953.63,21,True,0,1169.04,0
573.73,2,True,2,1155.48,0
3021.7,4,True,5,1123.45,1
1447.83,5,True,4,1982.72,1
2032.92,17,False,1,1735.86,0
1924.86,18,True,5,970.43,0
4781.08,21,False,4,836.83,0
3983.98,19,True,0,1480.0,0
1323.99,6,False,5,1714.31,0
2544.33,19,False,4,954.51,0
796.29,14,True,0,423.64,0
767.29,6,False,2,517.8,0
1462.4,0,False,4,94.57,0
3739.39,21,True,3,722.73,0
4958.64,18,True,2,1707.47,0
4096.88,6,True,5,593.93,0
1088.51,12,False,1,1577.14,0
3129.83,18,True,3,662.89,0
2309.11,19,True,0,395.7,0
1332.51,4,True,2,403.85,1
3104.34,2,True,2,1409.87,1
1151.2,2,False,1,582.42,0
4496.38,17,True,3,869.12,0
4019.54,16,True,4,1755.46,1
2570.47,7,True,4,210.43,0
3624.95,15,True,5,885.2,0
2642.37,19,True,1,238.87,0
3824.37,18,False,1,826.48,0
3023.69,13,False,3,1121.26,0
3505.22,1,True,2,464.39,1
4303.62,19,True,2,1657.32,0
1832.39,3,True,1,1045.64,1
2258.93,6,False,4,355.87,0
4008.46,7,False,3,233.12,0
2352.69,19,False,0,454.17,0
4617.21,7,True,0,900.84,0
2624.02,9,False,4,983.89,0
91.93,11,True,4,1097.76,0
3547.35,3,False,2,1359.59,0
4609.65,18,True,2,1892.07,0
4556.97,0,True,3,417.26,1
4131.42,3,True,4,1580.62,1
4908.41,15,False,5,5.8,0
4093.28,19,True,4,1697.07,1
319.76,4,False,1,328.65,0
4362.25,19,False,5,853.56,0
3346.95,12,False,4,1223.13,0
4497.91,22,False,3,1242.22,0
2993.9,23,False,4,1076.95,1
560.53,1,True,0,250.18,0
142.69,22,False,1,138.17,0
4748.17,5,False,5,955.41,0
4589.62,19,False,3,982.99,0
4628.14,5,False,0,836.2,0
4088.36,14,True,4,563.63,0
3814.3,10,False,1,1548.07,0
199.43,8,True,4,2.84,0
2997.26,21,False,0,251.32,0
4268.16,5,False,2,939.26,0
4963.24,3,False,4,817.26,0
4052.24,22,False,5,1852.34,0
338.55,19,True,5,1751.92,0
3234.51,3,False,4,1080.2,1
405.37,15,False,3,725.96,0
285.82,9,True,3,1165.99,0
1540.76,13,False,3,1724.89,0
1157.64,16,True,3,1770.35,0
2383.17,12,False,0,1174.54,0
2415.06,6,True,0,728.17,0
4360.13,19,True,0,433.09,0
2783.42,19,False,1,137.08,0
4223.07,7,True,4,444.63,0
2530.33,1,False,1,1990.27,0
985.24,9,True,4,241.27,0
790.54,2,False,3,1510.64,0
3772.73,6,False,0,1684.94,0
2444.94,15,False,1,1109.21,0
1430.59,2,True,0,1097.04,1
4138.51,11,True,3,53.01,0
1887.91,4,False,3,938.76,0
1352.46,1,True,3,1243.22,1
2310.19,10,True,4,790.85,0
3504.66,15,True,2,589.73,0
1767.24,10,False,0,909.69,0
438.14,10,False,4,1736.16,0
572.82,1,True,3,949.1,0
3043.63,7,True,0,1503.99,0
2677.25,18,False,0,227.31,0
3474.82,12,False,1,882.67,0
2374.5,18,True,2,1918.33,0
2101.6,6,False,2,1900.23,0
862.64,15,True,4,1839.04,0
3540.26,19,False,0,98.36,0
4653.33,9,False,0,1.89,0
41.96,22,False,5,581.4,0
3142.97,0,False,4,1708.77,1
1125.19,7,False,1,884.79,0
4699.95,12,True,1,908.15,0
3351.95,7,True,3,246.04,0
3771.62,22,False,5,622.39,0
4910.51,16,False,1,640.85,0
762.97,17,False,3,1906.15,0
134.02,1,False,0,1487.54,0
1792.87,21,False,4,516.76,0
3006.91,6,True,1,680.31,0
2419.93,17,False,4,398.67,0
1152.51,2,True,0,783.53,1
121.15,22,False,0,757.76,0
3644.71,22,False,2,1947.34,0
243.08,15,False,1,1429.99,0
3723.89,23,False,4,431.03,0
4053.9,19,False,4,985.5,0
2650.37,0,True,1,1692.83,1
4445.28,14,False,4,1553.93,0
1895.22,14,False,5,1344.83,0
2883.02,15,True,3,1326.29,0
4757.83,2,True,0,250.8,1
451.74,21,False,1,1427.76,0
1769.69,20,False,5,1663.69,0
2373.0,16,True,5,1350.0,1
2032.45,8,True,3,633.99,0
2228.26,11,True,1,400.12,0
4729.63,22,False,3,1738.9,0
3974.23,19,False,1,1080.63,0
4561.8,22,True,1,330.88,0
501.61,21,True,4,1511.6,0
2002.46,5,False,3,348.3,0
80.39,0,False,2,753.53,0
2305.82,8,True,1,1237.9,0
3171.32,11,False,0,1058.94,0
748.15,11,True,1,799.97,0
1058.33,7,False,2,217.52,0
1735.36,10,False,5,347.74,0
3561.5,13,True,1,972.2,0
3743.0,20,False,0,132.45,0
2863.38,10,True,0,679.99,0
2488.32,8,True,5,968.15,0
2993.84,14,True,2,994.93,0
2571.15,23,True,4,1185.64,1
1306.21,17,True,2,955.13,0
1243.6,18,True,3,1120.04,0
412.27,18,False,5,1147.46,0
3108.51,2,True,0,1415.19,1
1714.0,4,True,4,1225.07,1
3021.05,0,False,4,725.43,0
1903.63,22,True,0,1316.23,0
76.13,18,False,1,562.69,0
66.61,10,True,2,41.49,0
4429.44,9,False,0,1397.06,0
2326.66,21,False,2,1299.87,0
4852.08,6,False,3,1185.68,0
1618.53,8,True,5,228.59,0
3460.28,19,True,0,951.59,0
3161.37,11,True,5,909.95,0
4118.85,3,True,3,430.98,1
1161.61,5,True,5,45.96,1
3299.4,3,False,1,277.36,0
2084.68,18,True,4,352.3,0
2924.63,9,False,0,753.78,0
4009.53,22,True,3,969.92,0
2267.24,16,False,0,1815.03,0
4891.76,10,False,2,1021.97,0
4211.02,2,True,1,1031.47,1
3168.22,12,True,1,1340.75,0
3482.32,13,True,4,763.98,0
1485.75,20,False,1,116.73,0
3901.51,0,False,3,1849.37,0
3204.22,17,False,3,1814.12,0
3639.91,5,False,3,821.39,0
3886.75,1,False,3,616.81,0
917.75,14,True,4,669.31,0
3376.38,18,False,3,1354.47,0
4095.14,1,False,2,662.83,0
111.47,17,True,2,1951.94,0
1865.75,23,True,4,1196.36,1
4943.14,8,False,4,262.71,0
3285.94,10,True,1,1130.21,0
1857.88,21,True,0,226.44,0
1547.82,15,True,3,1803.86,0
3764.26,21,False,5,802.84,0
648.51,10,True,2,1424.83,0
275.35,23,True,0,841.45,0
4613.67,15,True,2,316.99,0
2845.2,17,True,0,1968.21,0
1342.56,4,True,4,1728.38,1
949.72,19,True,2,1602.71,0
1992.84,7,True,1,494.3,0
1864.71,12,False,3,1604.29,0
191.01,3,True,3,747.54,0
4271.13,20,False,0,468.75,0
3638.02,9,True,0,1643.74,0
2752.58,6,False,2,232.23,0
1681.74,5,True,4,183.3,1
4585.89,1,False,2,719.5,0
4579.97,18,True,5,1832.1,1
3492.75,22,False,4,1917.75,0
3729.42,11,False,2,1403.69,0
1835.09,0,False,0,601.19,0
1033.56,14,False,0,1399.93,0
2112.21,21,False,5,831.97,0
3121.39,3,True,0,894.17,1
3942.58,19,False,5,270.33,0
2365.65,4,True,3,598.4,1
2764.02,0,False,3,1590.42,0
913.6,3,False,2,366.09,0
509.43,15,False,4,1919.34,0
2298.81,5,True,3,238.16,1
4626.75,19,False,5,1227.45,0
17.07,12,True,3,1044.51,0
2894.93,16,True,1,500.83,0
3320.67,15,True,5,450.0,0
1505.32,20,False,1,1412.31,0
4030.25,7,True,0,806.19,0
779.47,0,True,2,613.54,0
3438.34,21,True,4,479.22,0
2137.09,18,False,2,1866.74,0
2079.65,5,False,4,1869.13,1
3188.1,19,False,0,480.14,0
3711.96,20,False,4,632.3,0
4285.81,20,True,4,44.46,0
2629.11,16,True,0,858.51,0
4161.43,13,True,1,467.25,0
4602.55,7,False,0,1147.42,0
4515.83,13,False,2,61.5,0
3503.24,23,True,4,438.64,1
229.3,21,False,2,1711.65,0
185.71,18,True,3,547.83,0
4324.54,0,True,4,1561.15,1
4706.52,10,True,2,328.34,0
3416.83,15,False,2,342.51,0
3651.97,19,False,1,1311.69,0
2523.24,4,True,0,1779.96,1
1870.9,22,False,1,421.75,0
1228.11,21,True,2,1587.02,0
1227.68,15,True,5,1885.28,1
3330.37,11,False,3,1346.2,0
4014.13,19,True,0,809.53,0
3963.54,9,False,5,1738.62,0
3404.42,2,False,2,931.82,0
4242.79,9,False,4,482.83,0
2452.77,9,False,3,1790.32,0
2330.17,12,False,1,118.98,0
1797.08,13,False,3,347.91,0
2316.52,5,True,4,800.93,1
2497.37,4,False,5,1252.8,1
1421.55,15,False,2,1146.18,0
4166.18,5,True,2,509.32,1
2135.57,12,False,0,1579.51,0
3059.73,18,False,1,86.31,0
2393.87,0,True,5,596.47,1
1282.17,4,True,5,1262.42,1
3595.82,21,True,4,810.34,0
2014.28,23,False,1,648.74,0
1512.93,7,False,4,887.12,0
3047.21,2,True,0,1639.97,1
1057.45,14,False,0,253.39,0
4837.25,10,True,2,752.81,0
3738.48,22,True,3,471.12,0
4484.08,22,True,0,1289.28,0
4559.73,21,False,3,1725.07,0
2194.03,10,True,0,934.71,0
843.96,12,True,2,1566.79,0
4616.8,2,True,5,1540.54,1
4689.29,9,True,5,1225.95,1
4828.18,15,True,5,1435.71,1
3593.14,21,False,0,1878.28,0
332.99,10,True,5,1937.56,0
2640.82,13,True,4,1734.65,1
2784.94,17,False,0,207.09,0
248.34,17,True,2,948.67,0
2607.01,12,True,5,1636.69,1
1728.15,19,False,5,1582.75,0
289.96,18,False,0,0.55,0
1925.58,8,True,1,1441.25,0
261.38,5,True,4,1598.55,1
870.44,4,False,5,1954.14,0
3782.24,4,True,1,1893.05,1
651.77,7,True,4,1107.72,0
4031.88,5,False,4,238.46,0
1623.59,1,True,1,733.53,1
2631.83,7,False,2,1314.51,0
4281.5,10,False,3,1959.39,0
2540.23,17,True,0,1331.36,0
4906.9,20,False,3,835.55,0
489.1,17,False,2,1837.48,0
3795.18,9,True,2,1246.25,0
1580.18,7,True,0,1633.15,0
561.06,2,True,4,103.33,0
1571.97,9,True,2,151.69,0
4677.72,19,False,5,821.12,0
3363.47,12,False,4,1132.12,0
3153.48,8,True,0,691.19,0
4076.09,13,False,1,1016.84,0
3818.54,15,True,2,1368.2,0
2569.7,22,False,2,866.63,0
3388.46,22,True,3,762.24,0
4322.69,11,True,2,1784.36,0
1405.94,20,False,2,1883.92,0
4635.68,10,False,1,867.27,0
3475.49,12,False,3,1292.1,0
1150.42,20,False,3,1829.38,0
3325.03,22,True,2,891.08,0
958.65,18,True,0,840.99,0
3358.16,22,False,5,1319.38,0
1353.45,7,True,1,513.47,0
2483.41,14,True,1,1604.89,0
921.75,11,False,5,985.07,0
403.35,14,True,4,546.24,0
2708.93,18,True,4,1005.78,1
3024.79,12,False,5,1125.48,0
1783.43,6,True,4,301.11,0
4287.47,7,False,5,1375.53,0
1455.84,20,True,4,1505.75,1
2478.21,7,True,0,1167.09,0
4898.33,16,False,0,1752.64,0
3969.5,1,True,0,494.97,1
1678.57,0,False,5,1249.65,1
881.73,12,False,5,1061.4,0
4316.75,0,True,2,1756.17,1
3940.36,2,False,4,1886.24,1
4814.19,14,False,1,1755.93,0
4755.48,13,False,4,51.42,0
1260.14,19,False,3,306.82,0
3848.84,12,True,0,942.11,0
1290.7,8,False,1,1913.15,0
2370.87,1,False,3,1405.49,0
1308.93,1,False,5,1665.86,1
766.86,6,False,0,1236.33,0
1002.29,14,True,1,233.35,0
2814.44,15,False,2,1029.83,0
4409.14,8,True,5,1263.47,1
